gene	SScore	norm
3014	0.061451274371417654	0.08891143951204677
90809	0.061451274371417654	0.08891143951204677
1201	0.061451274371417654	0.08891143951204677
23331	0.06133012954648275	0.0887361598146837
28424	0.060337074042533856	0.08729934674164962
286186	0.060337074042533856	0.08729934674164962
1350	0.059875369843241565	0.08663132503814971
5110	0.059875369843241565	0.08663132503814971
338596	0.059875369843241565	0.08663132503814971
1843	0.059875369843241565	0.08663132503814971
9861	0.059875369843241565	0.08663132503814971
730651	0.059163506010113866	0.08560135716868944
10906	0.058971543163239874	0.08532361365200924
23199	0.05855151270942397	0.08471588805689872
6919	0.0585444294552988	0.0847056395742246
641737	0.05805950007518518	0.08400401426720507
286512	0.05805950007518518	0.08400401426720507
1028	0.05627114424597227	0.08141651233560906
11182	0.05602236597039429	0.08105656480275121
153090	0.055944357831201615	0.08094369788468933
131408	0.053464189719181245	0.07735523988561205
100289019	0.05302672659412819	0.07672229164198706
25865	0.05295377055868361	0.07661673441475587
2589	0.051826567572066135	0.07498582860869088
3212	0.051375168973769404	0.0743327176752104
389281	0.05124609861809798	0.07414597083816814
643664	0.04930763254700452	0.07134128028310381
729467	0.04930763254700452	0.07134128028310381
25845	0.04930763254700452	0.07134128028310381
5908	0.04930763254700452	0.07134128028310381
64969	0.04930763254700452	0.07134128028310381
5289	0.04930763254700452	0.07134128028310381
2585	0.04930763254700452	0.07134128028310381
444	0.04930763254700452	0.07134128028310381
81037	0.04930763254700452	0.07134128028310381
37	0.04930763254700452	0.07134128028310381
51175	0.04930763254700452	0.07134128028310381
23172	0.04930763254700452	0.07134128028310381
91754	0.04930763254700452	0.07134128028310381
11340	0.04930763254700452	0.07134128028310381
5935	0.04930763254700452	0.07134128028310381
26354	0.04930763254700452	0.07134128028310381
54997	0.04930763254700452	0.07134128028310381
11001	0.04930763254700452	0.07134128028310381
728062	0.04930763254700452	0.07134128028310381
10302	0.04930763254700452	0.07134128028310381
84365	0.04930763254700452	0.07134128028310381
51439	0.04930763254700452	0.07134128028310381
8553	0.04930763254700452	0.07134128028310381
754	0.04930763254700452	0.07134128028310381
4259	0.04930763254700452	0.07134128028310381
84934	0.04930763254700452	0.07134128028310381
349196	0.04930763254700452	0.07134128028310381
6049	0.04930763254700452	0.07134128028310381
11067	0.04930763254700452	0.07134128028310381
79084	0.04930763254700452	0.07134128028310381
57509	0.04930763254700452	0.07134128028310381
221294	0.04930763254700452	0.07134128028310381
79188	0.04930763254700452	0.07134128028310381
51538	0.04930763254700452	0.07134128028310381
23400	0.04930763254700452	0.07134128028310381
51304	0.04930763254700452	0.07134128028310381
23469	0.04930763254700452	0.07134128028310381
84285	0.04930763254700452	0.07134128028310381
60682	0.04930763254700452	0.07134128028310381
50	0.04930763254700452	0.07134128028310381
11014	0.04930763254700452	0.07134128028310381
122553	0.04930763254700452	0.07134128028310381
28972	0.04930763254700452	0.07134128028310381
283710	0.04930763254700452	0.07134128028310381
91664	0.04930763254700452	0.07134128028310381
54940	0.04930763254700452	0.07134128028310381
25864	0.04930763254700452	0.07134128028310381
730029	0.04930763254700452	0.07134128028310381
89795	0.04930763254700452	0.07134128028310381
23576	0.04930763254700452	0.07134128028310381
7263	0.04930763254700452	0.07134128028310381
554234	0.04930763254700452	0.07134128028310381
22818	0.04930763254700452	0.07134128028310381
6505	0.04930763254700452	0.07134128028310381
552900	0.04930763254700452	0.07134128028310381
2783	0.04871216662143645	0.07047972398237304
728641	0.04871216662143645	0.07047972398237304
284215	0.04787575462147812	0.0692695522535987
27437	0.04787575462147812	0.0692695522535987
10328	0.04787575462147812	0.0692695522535987
65117	0.04692199613717272	0.06788959649753282
4082	0.04692199613717272	0.06788959649753282
26292	0.04692199613717272	0.06788959649753282
3052	0.04692199613717272	0.06788959649753282
100499177	0.04692199613717272	0.06788959649753282
7572	0.04692199613717272	0.06788959649753282
8451	0.04692199613717272	0.06788959649753282
5527	0.04692199613717272	0.06788959649753282
278	0.04692199613717272	0.06788959649753282
427	0.04692199613717272	0.06788959649753282
2747	0.04692199613717272	0.06788959649753282
4831	0.04692199613717272	0.06788959649753282
339287	0.04692199613717272	0.06788959649753282
387263	0.04692199613717272	0.06788959649753282
64395	0.04692199613717272	0.06788959649753282
389273	0.04692199613717272	0.06788959649753282
79078	0.04692199613717272	0.06788959649753282
890	0.04692199613717272	0.06788959649753282
8209	0.04692199613717272	0.06788959649753282
27013	0.04692199613717272	0.06788959649753282
26994	0.04692199613717272	0.06788959649753282
3915	0.04692199613717272	0.06788959649753282
51714	0.04692199613717272	0.06788959649753282
546	0.04692199613717272	0.06788959649753282
55132	0.04692199613717272	0.06788959649753282
1176	0.04692199613717272	0.06788959649753282
27069	0.04692199613717272	0.06788959649753282
10935	0.04692199613717272	0.06788959649753282
51433	0.04692199613717272	0.06788959649753282
23474	0.04692199613717272	0.06788959649753282
7528	0.04692199613717272	0.06788959649753282
80344	0.04692199613717272	0.06788959649753282
752	0.046351589721505	0.06706429781914588
2058	0.04406479810940229	0.06375562869591131
10579	0.04406479810940229	0.06375562869591131
10657	0.0429345038094775	0.062120250189825886
5519	0.0429345038094775	0.062120250189825886
643832	0.04276826231773248	0.06187972189340126
646347	0.04276826231773248	0.06187972189340126
474170	0.04267336251945767	0.06174241509610007
100129463	0.04139440162272784	0.05989193672000379
100130000	0.040227357216907546	0.058203385926592965
340113	0.040227357216907546	0.058203385926592965
100130916	0.040227357216907546	0.058203385926592965
100130231	0.040227357216907546	0.058203385926592965
80152	0.04000104315057446	0.05787594097731689
26808	0.03942112524335277	0.0570368804947262
94162	0.03942112524335277	0.0570368804947262
10190	0.03849744835988325	0.05570044862747311
5361	0.03811636609594243	0.05514907564121577
127295	0.03811636609594243	0.05514907564121577
100287512	0.03811636609594243	0.05514907564121577
100130794	0.03811636609594243	0.05514907564121577
390877	0.03811636609594243	0.05514907564121577
140032	0.03811636609594243	0.05514907564121577
345258	0.03811636609594243	0.05514907564121577
26813	0.03811636609594243	0.05514907564121577
653048	0.03811636609594243	0.05514907564121577
391334	0.03811636609594243	0.05514907564121577
100130071	0.03811636609594243	0.05514907564121577
554250	0.03811636609594243	0.05514907564121577
391179	0.03811636609594243	0.05514907564121577
342443	0.03811636609594243	0.05514907564121577
641510	0.03811636609594243	0.05514907564121577
348926	0.03811636609594243	0.05514907564121577
29053	0.03811636609594243	0.05514907564121577
653303	0.03811636609594243	0.05514907564121577
56664	0.03811636609594243	0.05514907564121577
728115	0.03811636609594243	0.05514907564121577
728254	0.03811636609594243	0.05514907564121577
100132885	0.03811636609594243	0.05514907564121577
28833	0.03811636609594243	0.05514907564121577
645015	0.03811636609594243	0.05514907564121577
100129138	0.03811636609594243	0.05514907564121577
143543	0.03811636609594243	0.05514907564121577
646174	0.03811636609594243	0.05514907564121577
100287429	0.03811636609594243	0.05514907564121577
100288312	0.03811636609594243	0.05514907564121577
729495	0.03811636609594243	0.05514907564121577
133060	0.03811636609594243	0.05514907564121577
5282	0.03811636609594243	0.05514907564121577
645195	0.03811636609594243	0.05514907564121577
442320	0.03811636609594243	0.05514907564121577
100133280	0.03811636609594243	0.05514907564121577
100128285	0.03811636609594243	0.05514907564121577
728627	0.03811636609594243	0.05514907564121577
100302526	0.03811636609594243	0.05514907564121577
645427	0.03811636609594243	0.05514907564121577
645651	0.03811636609594243	0.05514907564121577
3503	0.03811636609594243	0.05514907564121577
693230	0.03811636609594243	0.05514907564121577
100128525	0.03811636609594243	0.05514907564121577
7195	0.03811636609594243	0.05514907564121577
140772	0.03811636609594243	0.05514907564121577
390378	0.03811636609594243	0.05514907564121577
389197	0.03811636609594243	0.05514907564121577
347746	0.03811636609594243	0.05514907564121577
26787	0.03811636609594243	0.05514907564121577
646029	0.03811636609594243	0.05514907564121577
400224	0.03811636609594243	0.05514907564121577
399886	0.03811636609594243	0.05514907564121577
26855	0.03811636609594243	0.05514907564121577
442293	0.03811636609594243	0.05514907564121577
391803	0.03811636609594243	0.05514907564121577
643810	0.03811636609594243	0.05514907564121577
89837	0.03811636609594243	0.05514907564121577
158452	0.03811636609594243	0.05514907564121577
728532	0.03811636609594243	0.05514907564121577
284034	0.03811636609594243	0.05514907564121577
649186	0.03811636609594243	0.05514907564121577
100505753	0.03811636609594243	0.05514907564121577
730016	0.03811636609594243	0.05514907564121577
353134	0.03811636609594243	0.05514907564121577
401480	0.03811636609594243	0.05514907564121577
390816	0.03811636609594243	0.05514907564121577
407835	0.03811636609594243	0.05514907564121577
100131650	0.03811636609594243	0.05514907564121577
643136	0.03811636609594243	0.05514907564121577
100132831	0.03811636609594243	0.05514907564121577
401960	0.03811636609594243	0.05514907564121577
646024	0.03811636609594243	0.05514907564121577
390600	0.03811636609594243	0.05514907564121577
10295	0.03811636609594243	0.05514907564121577
3297	0.03811636609594243	0.05514907564121577
63930	0.03811636609594243	0.05514907564121577
100270891	0.03811636609594243	0.05514907564121577
390010	0.03811636609594243	0.05514907564121577
26792	0.03811636609594243	0.05514907564121577
100132292	0.03811636609594243	0.05514907564121577
339926	0.03811636609594243	0.05514907564121577
441177	0.03811636609594243	0.05514907564121577
391804	0.03811636609594243	0.05514907564121577
401410	0.03811636609594243	0.05514907564121577
100129033	0.03811636609594243	0.05514907564121577
401637	0.03811636609594243	0.05514907564121577
100129395	0.03811636609594243	0.05514907564121577
255809	0.03811636609594243	0.05514907564121577
285299	0.03811636609594243	0.05514907564121577
353131	0.03811636609594243	0.05514907564121577
100133204	0.03811636609594243	0.05514907564121577
100128009	0.03811636609594243	0.05514907564121577
6959	0.03811636609594243	0.05514907564121577
442867	0.03811636609594243	0.05514907564121577
442229	0.03811636609594243	0.05514907564121577
338797	0.03811636609594243	0.05514907564121577
390029	0.03811636609594243	0.05514907564121577
619518	0.03811636609594243	0.05514907564121577
3494	0.03811636609594243	0.05514907564121577
440040	0.03811636609594243	0.05514907564121577
729809	0.03811636609594243	0.05514907564121577
392391	0.03811636609594243	0.05514907564121577
253314	0.03811636609594243	0.05514907564121577
647145	0.03811636609594243	0.05514907564121577
392371	0.03811636609594243	0.05514907564121577
646610	0.03811636609594243	0.05514907564121577
338429	0.03811636609594243	0.05514907564121577
388996	0.03811636609594243	0.05514907564121577
170067	0.03811636609594243	0.05514907564121577
441864	0.03811636609594243	0.05514907564121577
391714	0.03811636609594243	0.05514907564121577
653067	0.03811636609594243	0.05514907564121577
159007	0.03811636609594243	0.05514907564121577
100133091	0.03811636609594243	0.05514907564121577
729131	0.03811636609594243	0.05514907564121577
10819	0.03811636609594243	0.05514907564121577
81248	0.03811636609594243	0.05514907564121577
647662	0.03811636609594243	0.05514907564121577
728008	0.03811636609594243	0.05514907564121577
100271246	0.03811636609594243	0.05514907564121577
388165	0.03811636609594243	0.05514907564121577
100009613	0.03811636609594243	0.05514907564121577
100188917	0.03811636609594243	0.05514907564121577
340268	0.03811636609594243	0.05514907564121577
100287596	0.03811636609594243	0.05514907564121577
26788	0.03811636609594243	0.05514907564121577
441016	0.03811636609594243	0.05514907564121577
28387	0.03811636609594243	0.05514907564121577
642452	0.03811636609594243	0.05514907564121577
401940	0.03704303527735963	0.05359611536286509
80235	0.03612762851193791	0.05227164920516132
4175	0.03561355423722242	0.051527855292852726
283458	0.03561355423722242	0.051527855292852726
140753	0.03561355423722242	0.051527855292852726
140769	0.03561355423722242	0.051527855292852726
92285	0.03561355423722242	0.051527855292852726
401375	0.03561355423722242	0.051527855292852726
5984	0.03561355423722242	0.051527855292852726
55777	0.03556762614404463	0.05146140373557827
9444	0.03517273434681365	0.05089005027704631
503637	0.03517273434681365	0.05089005027704631
153571	0.034969281365259536	0.050595682135001596
401010	0.034969281365259536	0.050595682135001596
219875	0.034969281365259536	0.050595682135001596
23192	0.034969281365259536	0.050595682135001596
3268	0.034969281365259536	0.050595682135001596
81620	0.034969281365259536	0.050595682135001596
2010	0.034969281365259536	0.050595682135001596
100130746	0.034969281365259536	0.050595682135001596
645694	0.034969281365259536	0.050595682135001596
85508	0.034969281365259536	0.050595682135001596
345456	0.034969281365259536	0.050595682135001596
89845	0.034969281365259536	0.050595682135001596
729175	0.034969281365259536	0.050595682135001596
100131244	0.034969281365259536	0.050595682135001596
396	0.034969281365259536	0.050595682135001596
440799	0.034969281365259536	0.050595682135001596
442175	0.034969281365259536	0.050595682135001596
29781	0.034969281365259536	0.050595682135001596
9344	0.034969281365259536	0.050595682135001596
79676	0.034969281365259536	0.050595682135001596
4681	0.034969281365259536	0.050595682135001596
6405	0.034969281365259536	0.050595682135001596
10381	0.034969281365259536	0.050595682135001596
400892	0.034969281365259536	0.050595682135001596
594857	0.034969281365259536	0.050595682135001596
54498	0.034969281365259536	0.050595682135001596
11270	0.034969281365259536	0.050595682135001596
5184	0.034969281365259536	0.050595682135001596
23644	0.034969281365259536	0.050595682135001596
360219	0.034969281365259536	0.050595682135001596
4233	0.034969281365259536	0.050595682135001596
100129101	0.034969281365259536	0.050595682135001596
5681	0.034969281365259536	0.050595682135001596
392390	0.034969281365259536	0.050595682135001596
645277	0.034969281365259536	0.050595682135001596
100170219	0.034969281365259536	0.050595682135001596
375690	0.034969281365259536	0.050595682135001596
100134015	0.034969281365259536	0.050595682135001596
728111	0.034969281365259536	0.050595682135001596
25792	0.034969281365259536	0.050595682135001596
6237	0.034969281365259536	0.050595682135001596
727851	0.034969281365259536	0.050595682135001596
653619	0.034969281365259536	0.050595682135001596
92579	0.034969281365259536	0.050595682135001596
353332	0.034969281365259536	0.050595682135001596
57592	0.034969281365259536	0.050595682135001596
728118	0.034969281365259536	0.050595682135001596
645263	0.034969281365259536	0.050595682135001596
442204	0.034969281365259536	0.050595682135001596
572	0.034969281365259536	0.050595682135001596
128367	0.034969281365259536	0.050595682135001596
5326	0.034969281365259536	0.050595682135001596
394263	0.034969281365259536	0.050595682135001596
26088	0.034969281365259536	0.050595682135001596
8241	0.034969281365259536	0.050595682135001596
8192	0.034969281365259536	0.050595682135001596
112714	0.034969281365259536	0.050595682135001596
642622	0.034969281365259536	0.050595682135001596
100128788	0.034969281365259536	0.050595682135001596
728637	0.034969281365259536	0.050595682135001596
81554	0.034969281365259536	0.050595682135001596
728858	0.034969281365259536	0.050595682135001596
400863	0.034969281365259536	0.050595682135001596
84260	0.034969281365259536	0.050595682135001596
4924	0.034969281365259536	0.050595682135001596
8971	0.034969281365259536	0.050595682135001596
100132830	0.034969281365259536	0.050595682135001596
285180	0.034969281365259536	0.050595682135001596
9088	0.034969281365259536	0.050595682135001596
441400	0.034969281365259536	0.050595682135001596
79171	0.034969281365259536	0.050595682135001596
7351	0.034969281365259536	0.050595682135001596
220081	0.034969281365259536	0.050595682135001596
727832	0.034969281365259536	0.050595682135001596
56894	0.034969281365259536	0.050595682135001596
728072	0.034969281365259536	0.050595682135001596
10749	0.034969281365259536	0.050595682135001596
399980	0.034969281365259536	0.050595682135001596
400661	0.034969281365259536	0.050595682135001596
8818	0.034969281365259536	0.050595682135001596
100271702	0.034969281365259536	0.050595682135001596
100128770	0.034969281365259536	0.050595682135001596
79065	0.034969281365259536	0.050595682135001596
283911	0.034969281365259536	0.050595682135001596
84501	0.034969281365259536	0.050595682135001596
84878	0.034969281365259536	0.050595682135001596
390081	0.034969281365259536	0.050595682135001596
441581	0.034969281365259536	0.050595682135001596
8463	0.034969281365259536	0.050595682135001596
728640	0.034969281365259536	0.050595682135001596
100506116	0.034969281365259536	0.050595682135001596
9564	0.034969281365259536	0.050595682135001596
122961	0.034969281365259536	0.050595682135001596
84836	0.034969281365259536	0.050595682135001596
10432	0.034969281365259536	0.050595682135001596
116115	0.034969281365259536	0.050595682135001596
503694	0.034969281365259536	0.050595682135001596
346525	0.034969281365259536	0.050595682135001596
391211	0.034969281365259536	0.050595682135001596
2189	0.034969281365259536	0.050595682135001596
5442	0.034969281365259536	0.050595682135001596
646936	0.034969281365259536	0.050595682135001596
256394	0.034969281365259536	0.050595682135001596
51157	0.034969281365259536	0.050595682135001596
283553	0.034969281365259536	0.050595682135001596
653643	0.034969281365259536	0.050595682135001596
57648	0.034969281365259536	0.050595682135001596
55238	0.034969281365259536	0.050595682135001596
730256	0.034969281365259536	0.050595682135001596
25855	0.034969281365259536	0.050595682135001596
150291	0.034969281365259536	0.050595682135001596
83549	0.034969281365259536	0.050595682135001596
7461	0.034969281365259536	0.050595682135001596
84326	0.034969281365259536	0.050595682135001596
392217	0.034969281365259536	0.050595682135001596
28781	0.034969281365259536	0.050595682135001596
85456	0.034969281365259536	0.050595682135001596
344967	0.034969281365259536	0.050595682135001596
64855	0.034969281365259536	0.050595682135001596
3661	0.034969281365259536	0.050595682135001596
100129297	0.034969281365259536	0.050595682135001596
100130857	0.034969281365259536	0.050595682135001596
341116	0.034969281365259536	0.050595682135001596
441873	0.034969281365259536	0.050595682135001596
2975	0.034969281365259536	0.050595682135001596
811	0.034969281365259536	0.050595682135001596
440157	0.034969281365259536	0.050595682135001596
319139	0.034969281365259536	0.050595682135001596
100506557	0.034969281365259536	0.050595682135001596
6522	0.034969281365259536	0.050595682135001596
353142	0.034969281365259536	0.050595682135001596
100288077	0.034969281365259536	0.050595682135001596
100271849	0.034969281365259536	0.050595682135001596
337969	0.034969281365259536	0.050595682135001596
729665	0.034969281365259536	0.050595682135001596
100507170	0.034969281365259536	0.050595682135001596
28773	0.034969281365259536	0.050595682135001596
653562	0.034969281365259536	0.050595682135001596
645177	0.034969281365259536	0.050595682135001596
402182	0.034969281365259536	0.050595682135001596
728090	0.034969281365259536	0.050595682135001596
400013	0.034969281365259536	0.050595682135001596
7916	0.034969281365259536	0.050595682135001596
729041	0.034969281365259536	0.050595682135001596
1347	0.034969281365259536	0.050595682135001596
342346	0.034969281365259536	0.050595682135001596
344657	0.034969281365259536	0.050595682135001596
347454	0.034969281365259536	0.050595682135001596
125963	0.034969281365259536	0.050595682135001596
10847	0.034969281365259536	0.050595682135001596
100499483	0.034969281365259536	0.050595682135001596
154860	0.034969281365259536	0.050595682135001596
401563	0.034969281365259536	0.050595682135001596
57407	0.034969281365259536	0.050595682135001596
389383	0.034969281365259536	0.050595682135001596
80331	0.034969281365259536	0.050595682135001596
442245	0.034969281365259536	0.050595682135001596
100131582	0.034969281365259536	0.050595682135001596
389137	0.034969281365259536	0.050595682135001596
484	0.034969281365259536	0.050595682135001596
4192	0.034969281365259536	0.050595682135001596
100128568	0.034969281365259536	0.050595682135001596
9780	0.034969281365259536	0.050595682135001596
646517	0.034969281365259536	0.050595682135001596
100101121	0.034969281365259536	0.050595682135001596
23	0.034969281365259536	0.050595682135001596
100131012	0.034969281365259536	0.050595682135001596
100422737	0.034969281365259536	0.050595682135001596
100289290	0.034969281365259536	0.050595682135001596
400649	0.034969281365259536	0.050595682135001596
414760	0.034969281365259536	0.050595682135001596
4029	0.034969281365259536	0.050595682135001596
6878	0.034969281365259536	0.050595682135001596
9894	0.034969281365259536	0.050595682135001596
1209	0.034969281365259536	0.050595682135001596
344022	0.034969281365259536	0.050595682135001596
286140	0.034969281365259536	0.050595682135001596
100506049	0.034969281365259536	0.050595682135001596
6791	0.034969281365259536	0.050595682135001596
408186	0.034969281365259536	0.050595682135001596
1026	0.034969281365259536	0.050595682135001596
284825	0.034969281365259536	0.050595682135001596
728036	0.034969281365259536	0.050595682135001596
100128056	0.034969281365259536	0.050595682135001596
123103	0.034969281365259536	0.050595682135001596
138883	0.034969281365259536	0.050595682135001596
8884	0.034969281365259536	0.050595682135001596
767606	0.034969281365259536	0.050595682135001596
100129312	0.034969281365259536	0.050595682135001596
387090	0.034969281365259536	0.050595682135001596
93100	0.034969281365259536	0.050595682135001596
81926	0.034969281365259536	0.050595682135001596
340745	0.034969281365259536	0.050595682135001596
8220	0.034969281365259536	0.050595682135001596
162	0.034969281365259536	0.050595682135001596
100128155	0.034969281365259536	0.050595682135001596
100130800	0.034969281365259536	0.050595682135001596
139249	0.034969281365259536	0.050595682135001596
401232	0.034969281365259536	0.050595682135001596
7620	0.034969281365259536	0.050595682135001596
991	0.034969281365259536	0.050595682135001596
402117	0.034969281365259536	0.050595682135001596
92856	0.034969281365259536	0.050595682135001596
339123	0.034969281365259536	0.050595682135001596
51634	0.034969281365259536	0.050595682135001596
3636	0.034969281365259536	0.050595682135001596
283373	0.034969281365259536	0.050595682135001596
100507436	0.034969281365259536	0.050595682135001596
138428	0.034969281365259536	0.050595682135001596
642929	0.034969281365259536	0.050595682135001596
339291	0.034969281365259536	0.050595682135001596
3069	0.034969281365259536	0.050595682135001596
1611	0.034969281365259536	0.050595682135001596
431705	0.034969281365259536	0.050595682135001596
729911	0.034969281365259536	0.050595682135001596
10815	0.034969281365259536	0.050595682135001596
1485	0.034969281365259536	0.050595682135001596
79144	0.034969281365259536	0.050595682135001596
503631	0.034969281365259536	0.050595682135001596
400121	0.034969281365259536	0.050595682135001596
100131089	0.034969281365259536	0.050595682135001596
389207	0.034969281365259536	0.050595682135001596
58509	0.034969281365259536	0.050595682135001596
149281	0.034969281365259536	0.050595682135001596
10024	0.034969281365259536	0.050595682135001596
26835	0.034969281365259536	0.050595682135001596
116985	0.034969281365259536	0.050595682135001596
644265	0.034969281365259536	0.050595682135001596
4605	0.034969281365259536	0.050595682135001596
642446	0.034969281365259536	0.050595682135001596
6692	0.034969281365259536	0.050595682135001596
344167	0.034969281365259536	0.050595682135001596
1762	0.034969281365259536	0.050595682135001596
171423	0.034969281365259536	0.050595682135001596
10882	0.034969281365259536	0.050595682135001596
7040	0.034969281365259536	0.050595682135001596
646960	0.034969281365259536	0.050595682135001596
5435	0.034969281365259536	0.050595682135001596
642569	0.034969281365259536	0.050595682135001596
441509	0.034969281365259536	0.050595682135001596
57085	0.034969281365259536	0.050595682135001596
284900	0.034969281365259536	0.050595682135001596
342125	0.034969281365259536	0.050595682135001596
5585	0.034969281365259536	0.050595682135001596
