gene	norm_x	norm_y	mean	compscore
5037	0.17621321648733526	0.033188032764046	0.10470062462569063	0.15297155354725223
390790	0.17621321648733526	0.026759557750610456	0.10148638711897286	0.1482754315648833
137970	0.09218596927834063	0.10890681763237177	0.10054639345535621	0.14690206544064024
3211	0.19930077360171508	0.0	0.09965038680085754	0.14559296599240537
84336	0.0	0.19920519711169213	0.09960259855584606	0.1455231455676769
1607	0.19868627995237784	0.0	0.09934313997618892	0.14514406681668368
11182	0.11675859760122148	0.08105656480275121	0.09890758120198634	0.144507699052985
4779	0.0	0.19604227189289994	0.09802113594644997	0.14321256916852854
246744	0.19034435659253035	0.0	0.09517217829626518	0.1390501348058193
5899	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
2017	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
3326	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
10121	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
5911	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
378	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
2885	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
377	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
51552	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
5495	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
6300	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
5862	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
50618	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
10419	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
7525	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
22800	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
23012	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
79893	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
1432	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
8766	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
400	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
10123	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
6655	0.17621321648733526	0.01398233336890542	0.09509777492812034	0.1389414286843902
3234	0.09922331886826843	0.09060942908500694	0.09491637397663769	0.13867639506627705
1350	0.09922331886826843	0.08663132503814971	0.09292732195320907	0.13577031519141525
339231	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
5604	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
5796	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
8317	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
5912	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
619373	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
3985	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
57826	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
55860	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
3320	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
2669	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
11329	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
2263	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
72	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
80018	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
23433	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
58480	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
387	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
71	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
5295	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
4638	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
59	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
653269	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
9886	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
5898	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
2817	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
390	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
6016	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
5062	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
388	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
5603	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
3912	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
3909	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
5894	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
221079	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
1756	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
7402	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
4629	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
54509	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
3914	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
6654	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
4893	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
7465	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
10746	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
3913	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
60	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
55970	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
26225	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
9815	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
6453	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
6857	0.17621321648733526	0.006982734402787478	0.09159797544506137	0.1338280899059314
389766	0.0	0.18207754290923175	0.09103877145461588	0.13301107182725147
391110	0.0	0.18207754290923175	0.09103877145461588	0.13301107182725147
3014	0.09218596927834063	0.08891143951204677	0.0905487043951937	0.13229506540713554
54434	0.17621321648733526	0.004172593334620381	0.09019290491097783	0.13177522896827573
653781	0.17621321648733526	0.004172593334620381	0.09019290491097783	0.13177522896827573
151531	0.16356036036954053	0.015290044755045884	0.08942520256229321	0.13065358694025536
7015	0.16322044534630048	0.015589540477051932	0.08940499291167621	0.13062405988000542
389	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
115761	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
1128	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
84612	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
85359	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
27289	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
10880	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
121268	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3265	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3266	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
6092	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
23221	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3918	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
80117	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
1855	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
79785	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
10120	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
11159	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
673	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
5595	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
26524	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
11158	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
4593	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
50855	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
23551	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
4215	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
79363	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
6091	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
2246	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
4689	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
51277	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3908	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
139741	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
8440	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
2151	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
4586	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
22808	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
84100	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3688	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
79918	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
6010	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
85004	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
51655	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
10633	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
284382	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
399	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
57381	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
51285	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
285590	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
440068	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
285598	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3672	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
65997	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
54769	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3984	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
10124	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
5600	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
170487	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
57111	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
171177	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
381	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
25930	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
340156	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
728378	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
148252	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
213	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
91608	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
6236	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
117145	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
4640	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
29984	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
10382	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
84932	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
2549	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
5058	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3082	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
140625	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
9113	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
389119	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
375	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
3685	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
5913	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
85366	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
84517	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
387496	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
64005	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
10881	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
11066	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
494551	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
70	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
1134	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
56924	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
132946	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
9230	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
58	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
5581	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
6014	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
81569	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
9644	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
10319	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
91807	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
5063	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
445582	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
161253	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
80122	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
9077	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
8972	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
51126	0.17621321648733526	0.0	0.08810660824366763	0.12872707100837963
8603	0.0	0.17575841172922535	0.08787920586461268	0.1283948275730731
3212	0.09963248719349843	0.0743327176752104	0.0869826024343544	0.1270848562129906
23400	0.09922331886826843	0.07134128028310381	0.08528229957568612	0.1246006497364659
6049	0.09922331886826843	0.07134128028310381	0.08528229957568612	0.1246006497364659
5747	0.12277383782836378	0.046251705332551976	0.08451277158045788	0.1234763403701273
8451	0.09922331886826843	0.06788959649753283	0.08355645768290063	0.12207912976979755
26994	0.09922331886826843	0.06788959649753283	0.08355645768290063	0.12207912976979755
51433	0.09922331886826843	0.06788959649753283	0.08355645768290063	0.12207912976979755
5879	0.12277383782836378	0.04325416712677458	0.08301400247756918	0.12128658229659954
7473	0.16496571897497614	0.0	0.08248285948748807	0.1205105623956781
343170	0.0	0.1618084092178998	0.0809042046089499	0.11820408819699718
400950	0.0	0.15950249976737335	0.07975124988368668	0.11651957794575762
983	0.12277383782836378	0.03525176032244201	0.0790127990754029	0.11544067351930136
998	0.12277383782836378	0.03525176032244201	0.0790127990754029	0.11544067351930136
27161	0.0	0.15770810718016032	0.07885405359008016	0.11520874039000775
153090	0.0764847235280423	0.08094369788468933	0.0787142107063658	0.1150044246731647
644634	0.0	0.15717006427340546	0.07858503213670273	0.11481568992055918
92421	0.05310822320615702	0.10396602682357453	0.07853712501486577	0.11474569581231413
6382	0.11675859760122148	0.03525176032244201	0.07600517896183175	0.11104642732547253
54872	0.0	0.15173752206501914	0.07586876103250957	0.11084711559591297
5033	0.0	0.15139311495137722	0.07569655747568861	0.11059551971759381
8942	0.0	0.14995182476915744	0.07497591238457872	0.10954263011414218
51343	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
7703	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
57154	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
127544	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
63891	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
390594	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
55658	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
27338	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
9820	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
442868	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
9040	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
991	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
9948	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
10075	0.09922331886826843	0.0505956821350016	0.07490950050163502	0.1094455998533943
672	0.12277383782836378	0.026892425922094496	0.07483313187522914	0.10933402241567279
10718	0.0998370713561134	0.04593171540239105	0.07288439337925223	0.10648684212183357
5434	0.09218596927834063	0.0505956821350016	0.07139082570667112	0.1043046835337689
4192	0.09218596927834063	0.0505956821350016	0.07139082570667112	0.1043046835337689
5435	0.09218596927834063	0.0505956821350016	0.07139082570667112	0.1043046835337689
3178	0.09922331886826843	0.04325416712677458	0.0712387429975215	0.10408248497125351
10616	0.09922331886826843	0.04325416712677458	0.0712387429975215	0.10408248497125351
7332	0.09922331886826843	0.04325416712677458	0.0712387429975215	0.10408248497125351
2316	0.09922331886826843	0.04325416712677458	0.0712387429975215	0.10408248497125351
89910	0.09922331886826843	0.04325416712677458	0.0712387429975215	0.10408248497125351
10425	0.09922331886826843	0.04325416712677458	0.0712387429975215	0.10408248497125351
7329	0.09922331886826843	0.04325416712677458	0.0712387429975215	0.10408248497125351
84901	0.09922331886826843	0.04325416712677458	0.0712387429975215	0.10408248497125351
389658	0.0	0.14243305175205084	0.07121652587602542	0.1040500249204873
3216	0.09953019511219093	0.04273031807452055	0.07113025659335574	0.10392398225130012
442247	0.0	0.1404392948048995	0.07021964740244975	0.10259354794772943
9842	0.0	0.14008613380507662	0.07004306690253831	0.10233555719080538
5090	0.09218596927834063	0.04325416712677458	0.0677200682025576	0.0989415686516281
10273	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
11065	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
25847	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
51588	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
899	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
5905	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
7157	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
7415	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
267	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
11060	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
891	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
2309	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
5886	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
5693	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
7317	0.09922331886826843	0.03525176032244201	0.06723753959535522	0.09823657619395533
23332	0.0	0.13342230119285067	0.06671115059642534	0.09746750205304777
55803	0.1171197066659675	0.015337333553257369	0.06622852010961243	0.09676236074542924
9690	0.09922331886826843	0.033188032764046	0.06620567581615722	0.09672898437282376
