gene	norm1	norm2	norm3	norm4	norm5	norm6
100132292	0.06340642377742223	0.1461858411609449	0.0	0.0	0.0	0.01910593163728746
283688	0.0	0.0	0.0	0.0	0.0	0.0
8831	0.0	0.0	0.0	0.0	0.0	0.0
403323	0.0	0.0	0.0	0.0	0.0	0.0
1777	0.0	0.0	0.0	0.0	0.0	0.0
3198	0.0	0.0	0.0	0.0	0.0	0.0
6428	0.0	0.11152044233595451	0.0	0.0	0.0	0.0
415116	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
728131	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
644063	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
23093	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
339345	0.0	0.0	0.0	0.0	0.0	0.0
79726	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
80028	0.0	0.0	0.0	0.0	0.0	0.0
128977	0.0	0.0	0.0	0.0	0.0	0.0
27315	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
2019	0.0	0.0	0.0	0.0	0.0	0.0
6900	0.0	0.0	0.0	0.0	0.0	0.0
283459	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
56115	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
254428	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
340204	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
376497	0.0	0.0	0.0	0.0	0.0	0.0
387646	0.0	0.0	0.0	0.0	0.0	0.0
26578	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
6794	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
55289	0.06340642377742223	0.0	0.0	0.0	0.29584579528202715	0.01910593163728746
389906	0.0	0.0	0.0	0.0	0.0	0.0
283567	0.0	0.0	0.0	0.0	0.0	0.0
199964	0.0	0.0	0.0	0.0	0.0	0.0
8078	0.0	0.0	0.0	0.0	0.0	0.0
9436	0.0	0.0	0.0	0.0	0.0	0.0
55255	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
388272	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
51479	0.0	0.0	0.0	0.0	0.0	0.0
284656	0.0	0.0	0.0	0.0	0.0	0.0
50485	0.0	0.0	0.0	0.0	0.0	0.0
284827	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
100288797	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
3052	0.050547286663736785	0.0	0.0	0.0	0.21368132542333454	0.017303364735964978
339874	0.0	0.0	0.0	0.0	0.0	0.0
100287806	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
100287498	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
8777	0.0	0.0	0.0	0.0	0.0	0.0
403273	0.0	0.0	0.0	0.0	0.0	0.0
718	0.0	0.0	0.0	0.0	0.0	0.0
5195	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9052	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
4956	0.0	0.0	0.0	0.0	0.0	0.0
6196	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
26157	0.0	0.0	0.0	0.0	0.0	0.0
6392	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
613227	0.0	0.0	0.0	0.0	0.0	0.0
441887	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
158358	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
977	0.0	0.0	0.0	0.0	0.0	0.0
207063	0.0	0.0	0.0	0.0	0.0	0.0
100131480	0.0	0.0	0.0	0.0	0.0	0.0
284805	0.0	0.0	0.0	0.0	0.0	0.0
28653	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
26826	0.0	0.0	0.0	0.0	0.0	0.017303364735964978
1281	0.0	0.0	0.0	0.0	0.0	0.0
339822	0.0	0.0	0.0	0.0	0.0	0.0
100132406	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
23026	0.0	0.0	0.0	0.0	0.0	0.0
399474	0.0	0.0	0.0	0.0	0.0	0.0
445372	0.0	0.0	0.0	0.0	0.0	0.0
646057	0.0	0.0	0.0	0.0	0.0	0.0
401138	0.0	0.0	0.0	0.0	0.0	0.0
8888	0.0	0.0	0.0	0.0	0.0	0.0
715	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5915	0.0	0.0	0.0	0.0	0.0	0.0
5723	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
6623	0.0	0.0	0.0	0.0	0.0	0.0
10277	0.050547286663736785	0.0	0.0	0.0	0.0	0.08708046416947254
100128184	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
6790	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
7753	0.0	0.0	0.0	0.0	0.0	0.0
642740	0.0	0.11152044233595451	0.0	0.0	0.0	0.0
391110	0.0	0.0	0.7550589962952587	0.0	0.0	0.0
51176	0.0	0.11152044233595451	0.0	0.0	0.0	0.0
7064	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
162282	0.0	0.0	0.0	0.0	0.0	0.0
359845	0.0	0.0	0.0	0.0	0.0	0.0
5127	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
55320	0.0	0.0	0.0	0.0	0.0	0.0
8089	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
729296	0.0	0.0	0.0	0.0	0.0	0.0
100506650	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100132386	0.0	0.0	0.0	0.0	0.0	0.0
645262	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
149076	0.0	0.0	0.0	0.0	0.0	0.0
91304	0.0	0.0	0.0	0.0	0.0	0.0
114112	0.0	0.0	0.0	0.0	0.0	0.0
10658	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
2649	0.0	0.0	0.0	0.0	0.0	0.0
137196	0.0	0.0	0.0	0.0	0.0	0.0
8636	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
55749	0.050547286663736785	0.0	0.0	0.0	0.0	0.08708046416947254
9368	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9688	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
56648	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
728888	0.0	0.0	0.0	0.0	0.0	0.0
126069	0.0	0.0	0.0	0.0	0.0	0.0
26297	0.0	0.0	0.0	0.0	0.0	0.0
9882	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
729162	0.0	0.0	0.0	0.0	0.0	0.0
149345	0.0	0.0	0.0	0.0	0.0	0.0
3003	0.0	0.0	0.0	0.0	0.0	0.0
65018	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
6396	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
123099	0.0	0.0	0.0	0.0	0.0	0.0
84848	0.0	0.0	0.0	0.0	0.0	0.0
729222	0.0	0.0	0.0	0.0	0.0	0.0
353345	0.0	0.0	0.0	0.0	0.0	0.0
100131699	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
554251	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
2835	0.0	0.0	0.0	0.0	0.0	0.0
9047	0.0	0.0	0.0	0.0	0.0	0.0
1271	0.0	0.0	0.0	0.0	0.0	0.0
8277	0.0	0.0	0.0	0.0	0.0	0.0
642623	0.0	0.0	0.0	0.0	0.0	0.0
728882	0.0	0.0	0.0	0.0	0.0	0.0
9204	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
2898	0.0	0.0	0.0	0.0	0.0	0.0
51550	0.0	0.0	0.0	0.0	0.0	0.0
100131206	0.0	0.11152044233595451	0.0	0.0	0.0	0.0
390058	0.0	0.0	0.0	0.0	0.0	0.0
9585	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
54	0.0	0.0	0.0	0.0	0.0	0.0
51466	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
140719	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
26263	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
59343	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
22992	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
81137	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100130876	0.0	0.0	0.0	0.0	0.0	0.0
84725	0.0	0.0	0.0	0.0	0.0	0.0
80025	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100129332	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
55225	0.0	0.0	0.0	0.0	0.0	0.0
439941	0.0	0.0	0.0	0.0	0.0	0.0
442017	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
26039	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
220980	0.0	0.0	0.0	0.0	0.0	0.0
127544	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
26277	0.0	0.0	0.0	0.0	0.0	0.0
79446	0.0	0.0	0.0	0.0	0.0	0.0
284669	0.0	0.0	0.0	0.0	0.0	0.0
23080	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
28573	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
390134	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
85464	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
652764	0.0	0.0	0.0	0.0	0.0	0.0
350383	0.0	0.0	0.0	0.0	0.0	0.0
7580	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
28755	0.0	0.0	0.0	0.0	0.0	0.0
727768	0.0	0.0	0.0	0.0	0.0	0.0
56676	0.0	0.0	0.0	0.0	0.0	0.0
283796	0.0	0.0	0.0	0.0	0.0	0.0
1816	0.0	0.0	0.0	0.0	0.0	0.0
3952	0.0	0.0	0.0	0.0	0.0	0.0
117854	0.0	0.0	0.0	0.0	0.0	0.0
643668	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
79149	0.0	0.0	0.0	0.0	0.0	0.0
653080	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
91754	0.0	0.0	0.0	0.0	0.29584579528202715	0.0
9459	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
23172	0.0	0.0	0.0	0.0	0.29584579528202715	0.0
3248	0.0	0.0	0.0	0.0	0.0	0.0
2645	0.0	0.0	0.0	0.0	0.0	0.0
100129633	0.0	0.0	0.0	0.0	0.0	0.0
3912	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
652993	0.0	0.0	0.0	0.0	0.0	0.0
8842	0.0	0.0	0.0	0.0	0.0	0.0
5725	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
57120	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
51808	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
2617	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
401037	0.0	0.0	0.0	0.0	0.0	0.0
4686	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
401081	0.0	0.0	0.0	0.0	0.0	0.0
284418	0.0	0.0	0.0	0.0	0.0	0.0
129293	0.0	0.0	0.0	0.0	0.0	0.0
84786	0.0	0.0	0.0	0.0	0.0	0.0
9816	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
214	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
29880	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
200958	0.0	0.0	0.0	0.0	0.0	0.0
100422991	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
23586	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
8031	0.0	0.0	0.0	0.0	0.45162665915479067	0.028956763944213808
27245	0.0	0.0	0.0	0.0	0.0	0.0
6662	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
2473	0.0	0.0	0.0	0.0	0.0	0.0
10991	0.0	0.0	0.0	0.0	0.0	0.0
100124332	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
3020	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
284802	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
10365	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
677824	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
10623	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
57057	0.0	0.0	0.0	0.0	0.0	0.0
283337	0.0	0.0	0.0	0.0	0.0	0.0
9489	0.0	0.0	0.0	0.0	0.0	0.0
441581	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
100287250	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
57089	0.0	0.0	0.0	0.0	0.0	0.0
57154	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
646050	0.0	0.0	0.0	0.0	0.0	0.0
100132202	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
51084	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
10577	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
340205	0.0	0.0	0.0	0.0	0.0	0.0
7627	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
4238	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
53369	0.0	0.0	0.0	0.0	0.0	0.0
55591	0.0	0.0	0.0	0.0	0.0	0.0
7436	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
22837	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
54922	0.0	0.0	0.0	0.0	0.0	0.0
100131124	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
10930	0.0	0.0	0.0	0.0	0.0	0.0
55166	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
138255	0.0	0.0	0.0	0.0	0.0	0.0
344593	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
391037	0.0	0.0	0.0	0.0	0.0	0.0
100128537	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
5780	0.0	0.0	0.0	0.0	0.0	0.0
22902	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
441426	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
344	0.0	0.0	0.0	0.0	0.0	0.0
9071	0.0	0.0	0.0	0.0	0.0	0.0
3300	0.0	0.0	0.0	0.0	0.0	0.0
1535	0.0	0.0	0.0	0.0	0.0	0.0
401612	0.0	0.0	0.0	0.0	0.0	0.0
6578	0.0	0.0	0.0	0.0	0.0	0.0
5894	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
191585	0.0	0.0	0.0	0.0	0.0	0.0
83954	0.0	0.0	0.0	0.0	0.0	0.0
118426	0.0	0.0	0.0	0.0	0.0	0.0
29904	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
286205	0.0	0.0	0.0	0.0	0.0	0.0
10471	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
27153	0.0	0.0	0.0	0.0	0.0	0.0
201633	0.0	0.0	0.0	0.0	0.0	0.0
10610	0.0	0.0	0.0	0.0	0.0	0.0
51093	0.0	0.0	0.0	0.0	0.0	0.0
100287114	0.0	0.0	0.0	0.0	0.0	0.0
100128414	0.0	0.0	0.0	0.0	0.0	0.0
64816	0.0	0.0	0.0	0.0	0.0	0.0
55633	0.0	0.0	0.0	0.0	0.0	0.0
10797	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
283431	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
112476	0.0	0.0	0.0	0.0	0.0	0.0
140564	0.0	0.0	0.0	0.0	0.0	0.0
4731	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
8645	0.0	0.0	0.0	0.0	0.0	0.0
84672	0.0	0.0	0.0	0.0	0.0	0.0
136227	0.0	0.0	0.0	0.0	0.0	0.0
89890	0.0	0.0	0.0	0.0	0.0	0.0
55013	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9081	0.0	0.0	0.0	0.0	0.0	0.0
51434	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
1758	0.0	0.0	0.0	0.0	0.0	0.0
7555	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
56889	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9475	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
64006	0.0	0.0	0.0	0.0	0.0	0.0
57333	0.0	0.0	0.0	0.0	0.0	0.0
442232	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
29889	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
8405	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
115939	0.0	0.0	0.0	0.0	0.0	0.0
196527	0.0	0.0	0.0	0.0	0.0	0.0
406947	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
375057	0.0	0.0	0.0	0.0	0.0	0.0
100288432	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
23428	0.0	0.0	0.0	0.0	0.0	0.0
728938	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
677778	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
731716	0.0	0.0	0.0	0.0	0.0	0.0
79744	0.0	0.0	0.0	0.0	0.0	0.0
392862	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
644050	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
51380	0.0	0.0	0.0	0.0	0.0	0.0
79811	0.0	0.0	0.0	0.0	0.0	0.0
56893	0.0	0.0	0.0	0.0	0.0	0.0
3480	0.047623017584786306	0.08862958957273502	0.0	0.0	0.0	0.05554900465767242
100131176	0.0	0.0	0.0	0.0	0.0	0.0
283617	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
442160	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
3416	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
2665	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
64859	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
1944	0.0	0.0	0.0	0.0	0.0	0.0
337867	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
650794	0.0	0.0	0.0	0.0	0.0	0.0
56683	0.0	0.0	0.0	0.0	0.0	0.0
55778	0.0	0.0	0.0	0.0	0.0	0.0
10841	0.0	0.0	0.0	0.0	0.0	0.0
7915	0.0	0.0	0.0	0.0	0.0	0.0
340061	0.0	0.0	0.0	0.0	0.0	0.0
92736	0.0	0.0	0.0	0.0	0.0	0.0
5455	0.0	0.0	0.0	0.0	0.0	0.0
5648	0.0	0.0	0.0	0.0	0.0	0.0
57655	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
3530	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
25983	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
10718	0.10067410245776191	0.08862958957273502	0.0	0.0	0.0	0.0
441441	0.0	0.0	0.0	0.0	0.0	0.0
54729	0.0	0.0	0.0	0.0	0.0	0.0
80152	0.0	0.05961196871661596	0.0	0.0	0.1333695387636663	0.04702475142316454
4950	0.0	0.0	0.0	0.0	0.0	0.0
89885	0.0	0.0	0.0	0.0	0.0	0.0
53832	0.0	0.0	0.0	0.0	0.0	0.0
10636	0.0	0.0	0.0	0.0	0.0	0.0
51512	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
23509	0.0	0.0	0.0	0.0	0.0	0.0
1489	0.0	0.0	0.0	0.0	0.0	0.0
645899	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
54797	0.0	0.0	0.0	0.0	0.0	0.0
377007	0.0	0.0	0.0	0.0	0.0	0.0
9134	0.0	0.0	0.0	0.0	0.0	0.0
3817	0.0	0.0	0.0	0.0	0.0	0.0
646309	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
140603	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
642812	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100132570	0.0	0.0	0.0	0.0	0.0	0.0
22853	0.0	0.0	0.0	0.0	0.0	0.0
10677	0.0	0.0	0.0	0.0	0.0	0.0
619208	0.0	0.0	0.0	0.0	0.0	0.0
387521	0.0	0.0	0.0	0.0	0.0	0.0
4337	0.0	0.0	0.0	0.0	0.0	0.0
131408	0.11096945012353027	0.20981568819155721	0.0	0.0	0.0	0.0
352990	0.0	0.0	0.0	0.0	0.0	0.0
7542	0.0	0.0	0.0	0.0	0.0	0.0
5423	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
253128	0.0	0.0	0.0	0.0	0.0	0.0
153	0.0	0.0	0.0	0.0	0.0	0.0
153579	0.0	0.0	0.0	0.0	0.0	0.0
284001	0.0	0.0	0.0	0.0	0.0	0.0
9053	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
55959	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
2107	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
5768	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100128107	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
29979	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
114760	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
7157	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
28915	0.0	0.11152044233595451	0.0	0.0	0.0	0.0
192669	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
55157	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
79609	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100288884	0.0	0.0	0.0	0.0	0.0	0.0
201931	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
2770	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
646762	0.0	0.0	0.0	0.0	0.0	0.0
85409	0.0	0.0	0.0	0.0	0.0	0.0
10241	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
64094	0.0	0.0	0.0	0.0	0.0	0.0
5651	0.0	0.0	0.0	0.0	0.0	0.0
5534	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
3972	0.0	0.0	0.0	0.0	0.0	0.0
245911	0.0	0.0	0.0	0.0	0.0	0.0
374291	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100131034	0.0	0.0	0.0	0.0	0.0	0.0
836	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
8479	0.0	0.0	0.0	0.0	0.0	0.0
6423	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
677830	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
65263	0.0	0.0	0.0	0.0	0.0	0.0
23304	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
257019	0.0	0.0	0.0	0.0	0.0	0.0
8310	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
128861	0.0	0.0	0.0	0.0	0.0	0.0
3538	0.0	0.11152044233595451	0.0	0.0	0.0	0.0
401220	0.0	0.0	0.0	0.0	0.0	0.0
9314	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
130120	0.0	0.0	0.0	0.0	0.0	0.0
285512	0.0	0.0	0.0	0.0	0.0	0.0
440482	0.0	0.0	0.0	0.0	0.0	0.0
400539	0.0	0.0	0.0	0.0	0.0	0.0
90139	0.0	0.0	0.0	0.0	0.0	0.0
23416	0.0	0.0	0.0	0.0	0.0	0.0
692199	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
54497	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
6477	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
376844	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
493812	0.0	0.0	0.0	0.0	0.0	0.0
55204	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
23534	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
51249	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
51065	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5698	0.0	0.0	0.0	0.0	0.0	0.0
64359	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
28825	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
360200	0.0	0.0	0.0	0.0	0.0	0.0
283378	0.0	0.0	0.0	0.0	0.0	0.0
730138	0.0	0.0	0.0	0.0	0.0	0.0
90120	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
8654	0.0	0.0	0.0	0.0	0.0	0.0
58985	0.0	0.0	0.0	0.0	0.0	0.0
55140	0.0	0.0	0.0	0.0	0.0	0.0
390352	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
388699	0.0	0.0	0.0	0.0	0.0	0.0
23197	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
91404	0.0	0.0	0.0	0.0	0.0	0.0
643376	0.0	0.0	0.0	0.0	0.0	0.0
283159	0.0	0.0	0.0	0.0	0.0	0.0
328	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
387745	0.0	0.0	0.0	0.0	0.0	0.0
100288578	0.0	0.0	0.0	0.0	0.0	0.0
7693	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
283981	0.0	0.0	0.0	0.0	0.0	0.0
168850	0.0	0.0	0.0	0.0	0.0	0.0
54986	0.0	0.0	0.0	0.0	0.0	0.0
51259	0.0	0.0	0.0	0.0	0.0	0.0
51074	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
2421	0.0	0.0	0.0	0.0	0.0	0.0
286333	0.0	0.0	0.0	0.0	0.0	0.0
2316	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
80099	0.0	0.0	0.0	0.0	0.0	0.0
26776	0.0	0.0	0.0	0.0	0.0	0.0
285547	0.0	0.0	0.0	0.0	0.0	0.0
2369	0.0	0.0	0.0	0.0	0.0	0.0
25932	0.0	0.0	0.0	0.0	0.0	0.0
100130522	0.0	0.0	0.0	0.0	0.0	0.0
51035	0.050547286663736785	0.0	0.0	0.0	0.0	0.08708046416947254
474383	0.0	0.0	0.0	0.0	0.0	0.0
6584	0.0	0.0	0.0	0.0	0.0	0.0
51752	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
6960	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
151648	0.0	0.0	0.0	0.0	0.0	0.0
283093	0.0	0.0	0.0	0.0	0.0	0.0
11235	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
51207	0.0	0.0	0.0	0.0	0.0	0.0
81136	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
100271835	0.0	0.0	0.0	0.0	0.0	0.0
84939	0.0	0.0	0.0	0.0	0.0	0.0
122706	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
441050	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
730184	0.0	0.0	0.0	0.0	0.0	0.0
1284	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
57508	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
11339	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
644743	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
55592	0.0	0.0	0.0	0.0	0.0	0.0
9024	0.0	0.0	0.0	0.0	0.0	0.0
1135	0.0	0.0	0.0	0.0	0.0	0.0
340393	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
100289287	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
80169	0.0	0.0	0.0	0.0	0.0	0.0
286087	0.0	0.0	0.0	0.0	0.0	0.0
117159	0.0	0.0	0.0	0.0	0.0	0.0
647436	0.0	0.0	0.0	0.0	0.0	0.0
439945	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
4543	0.0	0.0	0.0	0.0	0.0	0.0
11340	0.0	0.0	0.0	0.0	0.29584579528202715	0.0
729839	0.0	0.0	0.0	0.0	0.0	0.0
8565	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
730971	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
389328	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
10753	0.0	0.0	0.0	0.0	0.0	0.0
10063	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
401375	0.0	0.0	0.0	0.0	0.21368132542333454	0.0
5093	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
644314	0.0	0.0	0.0	0.0	0.0	0.0
