3612	118	0.462
3612	119	0.459
3612	120	0.459
92421	79747	0.575
3292	124	0.466
3292	125	0.466
3292	127	0.466
3292	128	0.468
3292	130	0.466
3292	131	0.466
3292	137872	0.483
3667	9370	0.752
51741	132	0.426
1394	133	0.917
1394	79924	0.9
1394	135	0.918
1394	136	0.906
29086	113622	0.614
2869	148	0.912
2869	147	0.919
2869	146	0.912
1394	153	0.911
2869	153	0.89
2869	154	0.965
1394	154	0.923
1394	155	0.903
2869	155	0.824
10197	11047	0.926
83483	4299	0.441
6919	4299	0.906
1021	4299	0.483
8028	4299	0.756
6919	27125	0.913
8678	10939	0.606
26137	173	0.596
26137	174	0.822
51226	54812	0.9
25801	175	0.752
55272	642517	0.752
29086	123624	0.488
4905	3267	0.41
1607	392636	0.581
1021	26523	0.914
7015	27161	0.506
1021	192669	0.906
1021	192670	0.906
1607	10554	0.903
1607	10555	0.908
1607	56894	0.909
1607	56895	0.913
1607	55326	0.905
10298	375790	0.901
8516	375790	0.901
2869	183	0.928
2869	185	0.975
3292	189	0.456
80152	25909	0.9
55839	25909	0.9
10197	10768	0.431
6094	79026	0.76
10197	79026	0.417
1545	196	0.918
23331	10598	0.941
11080	130872	0.752
23331	130872	0.941
5158	9131	0.487
55289	150209	0.466
3292	150209	0.442
1545	150209	0.489
8678	9447	0.412
5158	23746	0.401
6208	50808	0.752
11200	11216	0.516
1021	8852	0.721
5141	9472	0.752
54875	10142	0.482
7881	10327	0.432
7881	441282	0.417
7881	1646	0.417
3292	8644	0.886
1545	8644	0.924
7881	8644	0.417
7881	1109	0.452
7881	6718	0.46
7881	83592	0.417
1021	207	0.417
153090	207	0.697
7473	207	0.416
4137	207	0.77
51741	207	0.721
8678	207	0.893
7015	207	0.981
4905	207	0.455
2697	207	0.752
2235	211	0.752
11200	213	0.407
6668	213	0.491
4905	213	0.446
5158	213	0.452
4137	213	0.478
11094	213	0.442
51741	213	0.408
7015	213	0.532
1021	213	0.405
10298	213	0.576
8639	213	0.504
8639	126133	0.503
3292	126133	0.62
55289	126133	0.532
7266	5832	0.514
55163	5832	0.441
3292	216	0.62
55289	216	0.532
8639	216	0.503
8639	8854	0.503
3211	8854	0.442
3292	8854	0.62
55289	8854	0.532
55289	220	0.532
8639	220	0.948
3292	220	0.627
55289	219	0.532
3292	219	0.622
8639	219	0.948
55289	10840	0.532
8639	10840	0.509
3292	10840	0.62
3292	160428	0.62
8639	160428	0.503
55289	160428	0.532
8639	217	0.952
55289	217	0.532
3292	217	0.62
54872	218	0.911
55289	218	0.533
1545	218	0.526
3292	218	0.62
8639	218	0.946
54872	224	0.911
3292	224	0.62
55289	224	0.533
8639	224	0.947
3292	222	0.62
55289	222	0.533
8639	222	0.946
3292	8659	0.62
8639	8659	0.489
55289	8659	0.532
55289	7915	0.532
8639	7915	0.495
3292	7915	0.62
55289	501	0.537
5158	501	0.522
3292	501	0.62
8639	501	0.95
3292	64577	0.62
8639	64577	0.503
55289	64577	0.532
412	64577	0.752
8639	223	0.948
55289	223	0.532
3292	223	0.62
3612	226	0.444
3612	229	0.444
3612	230	0.452
6836	84920	0.443
6836	144245	0.442
80235	79087	0.735
10466	85365	0.465
80235	10195	0.521
23559	29880	0.752
80235	29929	0.434
53615	79053	0.428
55163	248	0.911
64981	248	0.668
64981	249	0.668
64981	250	0.668
64981	251	0.668
51741	10189	0.441
64747	23600	0.425
55289	23600	0.633
26137	259	0.432
51741	259	0.408
246744	259	0.41
3093	267	0.691
151531	270	0.573
151531	271	0.573
151531	272	0.573
3093	64682	0.906
10197	64682	0.901
1021	64682	0.637
23331	64682	0.597
10197	10393	0.901
1021	10393	0.762
3093	10393	0.969
23331	10393	0.606
3093	51529	0.993
10197	51529	0.901
3093	25847	0.901
23331	25847	0.542
23331	25906	0.542
10197	25906	0.902
3093	25906	0.405
10197	119504	0.9
3093	29945	0.904
10197	29945	0.901
23331	29945	0.581
23331	51433	0.556
3093	51433	0.919
10197	51433	0.909
10197	51434	0.9
3093	51434	0.921
3234	285	0.434
148345	10218	0.572
10466	286	0.901
4905	286	0.905
51226	286	0.901
51226	287	0.903
10466	287	0.901
4905	287	0.906
10466	288	0.903
26047	288	0.481
51226	288	0.903
26011	288	0.412
4905	288	0.904
161291	126549	0.412
9584	126549	0.404
55754	126549	0.443
23141	126549	0.743
4000	126549	0.417
8815	126549	0.51
64858	126549	0.425
23592	126549	0.717
57198	126549	0.406
55147	126549	0.404
221496	126549	0.743
126549	23141	0.743
64215	339416	0.635
7266	339416	0.821
93343	157567	0.416
4905	55139	0.413
55839	54443	0.635
9055	54443	0.89
54102	55107	0.63
54102	57101	0.612
84262	203859	0.752
54102	196527	0.564
170850	57719	0.41
4137	8125	0.45
2869	301	0.9
4137	302	0.452
1791	308	0.752
11200	308	0.442
1021	308	0.473
8678	308	0.55
5310	308	0.463
8639	314	0.804
11338	8639	0.502
126133	8639	0.503
619373	8639	0.408
2739	8639	0.808
4128	8639	0.896
220	8639	0.948
218	8639	0.946
6303	8639	0.907
501	8639	0.95
56980	8639	0.504
8879	8639	0.406
160428	8639	0.503
112483	8639	0.9
314	8639	0.804
213	8639	0.504
222	8639	0.946
51380	8639	0.409
339896	8639	0.409
3553	8639	0.468
219	8639	0.948
3067	8639	0.406
64577	8639	0.503
3683	8639	0.699
1312	8639	0.905
7422	8639	0.539
6503	8639	0.406
116841	8639	0.573
223	8639	0.948
6403	8639	0.602
89790	8639	0.502
2571	8639	0.409
1644	8639	0.944
126917	8639	0.489
8659	8639	0.489
27180	8639	0.506
9380	8639	0.802
217	8639	0.952
1621	8639	0.901
8854	8639	0.503
4129	8639	0.891
7915	8639	0.495
54498	8639	0.915
973	8639	0.489
216	8639	0.503
224	8639	0.947
475	8639	0.49
10840	8639	0.509
2572	8639	0.409
7409	8639	0.401
7157	8639	0.491
3292	316	0.439
151531	316	0.513
55163	316	0.913
100506084	162	0.544
100506084	162	0.544
51226	162	0.47
100506084	164	0.422
51226	8906	0.901
51226	1174	0.91
51226	160	0.911
51226	161	0.753
51226	163	0.845
100506084	163	0.544
100506084	163	0.544
51226	1173	0.745
29086	1173	0.425
91056	1173	0.752
51226	1175	0.919
51226	8546	0.47
51226	8120	0.47
26276	8943	0.555
26276	26985	0.452
26276	10947	0.438
51226	10717	0.47
100506084	10717	0.562
100506084	10717	0.544
100506084	23431	0.419
1173	91056	0.752
8678	317	0.441
10815	320	0.905
7473	324	0.795
10197	324	0.903
10197	324	0.9
3093	10297	0.909
23331	10297	0.581
10197	10297	0.902
51741	327	0.493
3612	51074	0.483
80152	100526739	0.996
55839	100526739	0.955
80152	100526739	0.884
7018	335	0.752
83468	338	0.416
4137	348	0.753
4905	80833	0.412
4137	351	0.894
2869	351	0.903
55803	26060	0.571
55803	55198	0.586
51741	353	0.422
151531	353	0.458
5158	353	0.9
5310	359	0.443
1021	367	0.97
7881	367	0.419
55128	367	0.752
4905	372	0.913
6836	372	0.922
51226	372	0.997
10466	372	0.915
130507	9870	0.417
3093	9870	0.937
4905	375	0.564
10298	375	0.447
6836	375	0.917
51226	375	0.946
6836	377	0.905
51226	377	0.946
8153	377	0.521
4905	377	0.534
10298	377	0.489
10298	378	0.439
4905	378	0.42
5310	378	0.948
51226	378	0.946
29086	378	0.488
6836	378	0.911
10298	381	0.439
51226	381	0.946
6836	381	0.905
8853	381	0.752
6836	55738	0.908
51226	55738	0.91
51226	84364	0.916
6836	84364	0.907
6836	26286	0.91
51226	26286	0.916
4905	10565	0.489
284654	10565	0.529
2063	10565	0.41
100506084	10565	0.599
10466	10565	0.498
100506084	10565	0.582
100506084	10564	0.582
4905	10564	0.504
100506084	10564	0.582
284654	10564	0.529
93343	27236	0.429
10466	10139	0.901
4905	10139	0.9
8153	2909	0.658
9353	80728	0.92
6919	51742	0.465
3093	25820	0.538
8028	10425	0.738
3093	10425	0.926
10466	400	0.901
4905	400	0.914
7881	400	0.421
10298	400	0.439
10298	285598	0.439
51226	115761	0.404
10298	115761	0.439
100506084	200894	0.559
100506084	200894	0.559
51226	80117	0.404
10298	80117	0.439
100506084	54622	0.539
100506084	54622	0.503
10298	339231	0.439
10717	100506084	0.562
10298	100506084	0.439
9117	100506084	0.507
6010	100506084	0.451
22818	100506084	0.404
5062	100506084	0.466
5058	100506084	0.439
23163	100506084	0.417
26984	100506084	0.555
10382	100506084	0.404
163	100506084	0.544
347688	100506084	0.404
8729	100506084	0.587
8729	100506084	0.587
25956	100506084	0.401
5298	100506084	0.631
10381	100506084	0.404
26958	100506084	0.548
10483	100506084	0.411
54101	100506084	0.645
653781	100506084	0.594
80022	100506084	0.412
56924	100506084	0.44
4644	100506084	0.431
54101	100506084	0.645
162	100506084	0.544
347733	100506084	0.409
4645	100506084	0.412
26984	100506084	0.507
136332	100506084	0.407
9570	100506084	0.421
4650	100506084	0.419
6010	100506084	0.451
54622	100506084	0.539
22820	100506084	0.536
23390	100506084	0.601
22841	100506084	0.41
10565	100506084	0.599
27128	100506084	0.547
23431	100506084	0.419
9570	100506084	0.421
130162	100506084	0.575
23239	100506084	0.662
10564	100506084	0.582
54503	100506084	0.583
22820	100506084	0.536
5063	100506084	0.439
140469	100506084	0.412
10483	100506084	0.411
10381	100506084	0.404
10565	100506084	0.582
4648	100506084	0.412
5063	100506084	0.439
79813	100506084	0.474
51168	100506084	0.412
5297	100506084	0.474
56924	100506084	0.441
5298	100506084	0.631
22872	100506084	0.407
23035	100506084	0.662
25956	100506084	0.401
4649	100506084	0.437
7280	100506084	0.404
10484	100506084	0.411
653269	100506084	0.594
53904	100506084	0.412
23041	100506084	0.615
4649	100506084	0.419
23390	100506084	0.583
9266	100506084	0.547
23041	100506084	0.6
130162	100506084	0.574
6010	100506084	0.451
10040	100506084	0.402
81027	100506084	0.411
84617	100506084	0.404
10383	100506084	0.404
10919	100506084	0.474
7280	100506084	0.404
10484	100506084	0.411
200576	100506084	0.479
55930	100506084	0.412
23239	100506084	0.662
10382	100506084	0.404
8218	100506084	0.551
4648	100506084	0.412
140469	100506084	0.412
79813	100506084	0.474
81027	100506084	0.404
80022	100506084	0.412
4651	100506084	0.412
6010	100506084	0.451
162	100506084	0.544
51168	100506084	0.412
5058	100506084	0.439
27128	100506084	0.562
8218	100506084	0.551
347688	100506084	0.404
51175	100506084	0.404
10383	100506084	0.404
9570	100506084	0.421
6010	100506084	0.451
26269	100506084	0.582
6010	100506084	0.451
10381	100506084	0.404
9265	100506084	0.547
163	100506084	0.544
246175	100506084	0.402
23035	100506084	0.662
728378	100506084	0.594
9570	100506084	0.421
10040	100506084	0.403
200894	100506084	0.559
54503	100506084	0.583
10381	100506084	0.404
81027	100506084	0.404
1213	100506084	0.551
5062	100506084	0.439
22841	100506084	0.427
10919	100506084	0.474
728378	100506084	0.594
22818	100506084	0.404
10564	100506084	0.582
9266	100506084	0.547
81027	100506084	0.411
445582	100506084	0.594
9265	100506084	0.547
5297	100506084	0.474
347733	100506084	0.411
84617	100506084	0.404
653781	100506084	0.594
200576	100506084	0.508
9267	100506084	0.567
53904	100506084	0.412
4650	100506084	0.419
51175	100506084	0.404
200894	100506084	0.559
10298	100506084	0.439
5894	100506084	0.413
51226	100506084	0.424
26958	100506084	0.551
445582	100506084	0.594
4647	100506084	0.412
4645	100506084	0.412
653269	100506084	0.594
9117	100506084	0.507
26269	100506084	0.582
673	100506084	0.42
55930	100506084	0.412
4647	100506084	0.412
10717	100506084	0.544
9267	100506084	0.547
4651	100506084	0.412
1213	100506084	0.551
51226	100506084	0.423
54622	100506084	0.503
4644	100506084	0.412
164	100506084	0.422
22872	100506084	0.406
136332	100506084	0.407
51226	10124	0.404
6655	10124	0.752
10298	10124	0.439
51226	10123	0.406
10298	10123	0.439
10298	26225	0.439
51226	26225	0.404
51226	221079	0.404
10298	221079	0.439
51226	390790	0.404
10298	390790	0.439
51226	84100	0.404
51226	84100	0.404
10298	84100	0.439
10298	84100	0.439
51741	10550	0.429
10298	132946	0.439
51226	132946	0.404
7015	405	0.905
1545	405	0.557
2063	406	0.589
7068	406	0.684
2063	56938	0.558
7068	56938	0.545
2869	408	0.973
4905	408	0.466
2869	409	0.917
1394	409	0.496
7049	409	0.967
51741	92714	0.446
51741	27106	0.446
51741	57561	0.446
51741	91947	0.446
51741	645432	0.446
10389	416	0.752
54872	64801	0.405
5310	50807	0.943
381	8853	0.752
3093	51665	0.908
1545	136371	0.529
3093	136371	0.909
3093	140456	0.908
3093	142689	0.908
3093	79754	0.908
3093	142686	0.908
3093	142685	0.908
3093	92591	0.908
3093	127247	0.9
3093	401036	0.908
3093	51676	0.908
3093	51666	0.908
3093	140458	0.908
3093	140459	0.908
3093	140460	0.909
3093	140461	0.908
3093	140462	0.908
80235	51008	0.428
2063	429	0.551
3212	429	0.533
9055	25842	0.419
11200	25842	0.888
9055	55723	0.683
55839	55723	0.442
11200	55723	0.82
8028	55870	0.523
26137	55870	0.409
3211	9070	0.919
3217	9070	0.456
3233	9070	0.913
3212	9070	0.915
3213	9070	0.914
1545	438	0.905
57761	440	0.752
4723	443	0.752
55839	259266	0.737
9055	259266	0.916
5158	54829	0.481
9353	79058	0.52
4905	79058	0.694
22871	23245	0.605
55777	171023	0.916
55777	55252	0.936
9055	29028	0.711
55839	29028	0.589
51514	79915	0.49
4763	79915	0.432
581	79915	0.445
5982	79915	0.91
157570	79915	0.457
840	79915	0.531
4173	79915	0.432
10403	79915	0.435
6018	79915	0.403
7398	79915	0.611
4437	79915	0.497
641	79915	0.525
23137	79915	0.705
11169	79915	0.701
27127	79915	0.534
5426	79915	0.592
57599	79915	0.661
5884	79915	0.728
11200	79915	0.467
10592	79915	0.409
8243	79915	0.603
80119	79915	0.441
3832	79915	0.542
25836	79915	0.522
4436	79915	0.45
23047	79915	0.512
114799	79915	0.529
1763	79915	0.592
7158	79915	0.479
2237	79915	0.491
79075	79915	0.819
5111	79915	0.926
5985	79915	0.884
5984	79915	0.945
9156	79915	0.465
3978	79915	0.48
10111	79915	0.473
7341	79915	0.419
7486	79915	0.407
56852	79915	0.591
5888	79915	0.508
545	79915	0.453
63922	79915	0.87
8318	79915	0.471
5422	79915	0.607
8914	79915	0.434
54931	79915	0.402
5885	79915	0.455
23244	79915	0.631
4361	79915	0.485
10051	79915	0.598
9126	79915	0.66
57697	79915	0.561
4171	79915	0.448
79677	79915	0.442
9700	79915	0.466
7272	79915	0.649
5983	79915	0.951
5981	79915	0.647
9063	79915	0.446
5933	79915	0.428
1663	79915	0.412
5883	79915	0.819
5893	79915	0.584
55388	79915	0.508
2956	79915	0.51
348654	79915	0.434
130507	11101	0.58
8678	22926	0.479
53615	11016	0.534
10951	55729	0.525
10951	80063	0.424
8678	83734	0.845
8678	9140	0.994
1021	9776	0.72
8678	9776	0.981
8678	22863	0.998
8678	55054	0.984
8678	23130	0.606
8678	55102	0.668
8678	64422	0.993
3093	64422	0.419
8678	115201	0.807
8678	23192	0.884
4905	23192	0.524
8678	84938	0.783
8678	84971	0.826
8678	9474	0.996
8678	10533	0.982
3093	10533	0.958
8678	79065	0.981
7881	471	0.417
51741	472	0.715
29086	472	0.924
11200	472	0.999
1021	472	0.615
7015	472	0.903
11200	23300	0.447
3234	220202	0.418
3233	220202	0.45
9055	220202	0.441
8639	475	0.49
9842	479	0.487
4137	23400	0.488
5728	23400	0.752
10347	476	0.752
20	476	0.752
20	477	0.752
10347	477	0.752
22871	477	0.489
20	478	0.752
10347	478	0.752
51761	27032	0.416
51761	9914	0.473
9842	495	0.489
26024	498	0.941
26024	498	0.435
6134	506	0.752
26024	506	0.911
140801	506	0.752
26024	509	0.43
26024	509	0.94
26024	513	0.606
26024	513	0.958
10975	513	0.567
10975	513	0.539
6155	514	0.536
10975	514	0.541
26024	514	0.934
10975	514	0.516
26024	432369	0.582
10975	432369	0.477
10975	432369	0.477
26024	515	0.901
26024	516	0.547
10975	516	0.441
26024	516	0.867
10975	516	0.411
26024	517	0.547
26024	517	0.867
26024	518	0.867
26024	518	0.547
26024	10476	0.96
26024	10476	0.624
26024	521	0.986
10975	521	0.604
6155	521	0.492
10975	521	0.551
26024	521	0.867
10975	522	0.521
26024	522	0.993
6155	522	0.425
26024	522	0.936
10975	522	0.477
26024	9551	0.904
26024	10632	0.493
10975	10632	0.477
7381	10632	0.752
10975	10632	0.487
26024	10632	0.947
6747	10632	0.417
26024	267020	0.493
26024	267020	0.661
6836	539	0.423
6155	539	0.651
10975	539	0.475
10975	539	0.469
26024	539	0.986
26024	539	0.866
26024	27109	0.54
26024	537	0.722
4905	535	0.404
26024	535	0.54
4905	23545	0.403
26024	23545	0.54
9842	23545	0.538
26024	533	0.581
26024	527	0.579
4905	9114	0.467
26024	9114	0.901
26024	245972	0.901
26024	8992	0.403
26024	155066	0.403
26024	523	0.731
26276	525	0.556
26024	525	0.54
26024	528	0.72
26024	51382	0.901
26024	529	0.72
26024	9296	0.908
26024	51606	0.9
1021	538	0.467
113278	51761	0.424
6049	51761	0.863
339487	51761	0.417
9914	51761	0.473
83733	51761	0.418
27032	51761	0.416
221830	51761	0.422
123263	51761	0.446
11178	51761	0.416
161291	51761	0.697
29893	51761	0.418
55754	51761	0.816
57402	51761	0.422
79751	51761	0.418
51741	51761	0.531
126549	57198	0.406
161291	57198	0.752
79915	545	0.453
11200	545	0.998
7015	545	0.682
8678	545	0.557
1021	545	0.754
11200	84126	0.745
7266	4287	0.423
55289	549	0.763
3292	549	0.51
3309	550	0.752
1021	6790	0.598
10197	6790	0.901
55839	6790	0.805
9055	6790	0.966
54875	6790	0.421
64981	54998	0.92
10197	9212	0.901
1021	9212	0.582
92421	9212	0.648
9055	9212	0.965
10951	9212	0.483
55839	9212	0.978
80152	9212	0.946
9055	6795	0.785
1021	6795	0.563
26047	26053	0.688
10718	26053	0.76
160518	23080	0.531
1394	551	0.944
2869	551	0.904
2869	552	0.94
2869	553	0.938
1394	553	0.498
2869	554	0.437
51741	554	0.498
4905	554	0.418
26137	554	0.473
26059	554	0.436
1394	554	0.908
246744	554	0.476
10197	8312	0.9
